alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1789582011.2669,elite,3126.3126779524,1786673353.2466,"AS45582 VAINAVI INDUSTIES LTD, INTERNET SERVICE PROVIDER, INDIA",VAINAVIINDUSTRIESLTD-IN,Hyderabad,Asia,AS,India,IN,,false,"VAINAVI INDUSTIES LTD, INTERNET SERVICE PROVIDER, INDIA",17.3843,78.4583,false,"Vainavi Industries Ltd",true,Telangana,success,Asia/Kolkata,500001,1789090754,1789582011.2669,4153,socks4,119.235.50.78:4153,true,801.81980133057,60622,79629,43.223934232198,119.235.50.78
true,1789581473.8165,elite,4784.4451280201,1789565787.8109,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789563062,1789582011.2571,8985,socks5,45.74.31.30:8985,true,4710.1061344147,68,99,40.718562874251,45.74.31.30
true,1789581789.1815,elite,7085.1754054206,1789507293.2983,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789507727,1789582011.146,13049,socks5,45.74.31.42:13049,true,8294.0533161163,607,391,60.821643286573,45.74.31.42
true,1789582011.1245,elite,5582.4467221837,1789452382.0667,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789450502,1789582011.1245,5872,socks5,45.74.31.25:5872,true,17910.19487381,673,856,44.015696533682,45.74.31.25
true,1789581909.2944,elite,1888.1607578491,1777765714.2676,"AS63949 Akamai Connected Cloud",AKAMAI-LINODE-AP,Tokyo,Asia,AS,Japan,JP,,true,"Akamai Technologies",35.6893,139.6899,false,Linode,false,Tokyo,success,Asia/Tokyo,151-0053,1789257621,1789582011.1013,9080,socks5,172.105.192.212:9080,true,1498.1696605682,40656,98045,29.311973237396,172.105.192.212
true,1789582011.1007,elite,6309.3042203358,1789534591.044,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533711,1789582011.1007,11963,socks5,45.74.31.50:11963,true,12703.548431396,448,211,67.981790591806,45.74.31.50
true,1789582011.0641,elite,2706.1392005417,1776081741.5898,"AS22773 Cox Communications Inc.",ASN-CXA-ALL-CCI-22773-RDC,Roanoke,"North America",NA,"United States",US,,false,"Cox Communications Inc.",37.2557,-79.9812,false,"Cox Communications Inc",true,Virginia,success,America/New_York,24015,1789385189,1789582011.0641,4145,socks5,98.191.0.47:4145,true,947.15428352356,142410,76061,65.184852909539,98.191.0.47
true,1789581575.833,elite,8155.0026183848,1789534360.2432,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533882,1789582011.0138,10834,socks5,45.74.31.22:10834,true,3741.4855957031,391,222,63.784665579119,45.74.31.22
true,1789581978.9671,elite,4962.232621366,1789327684.3066,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789324761,1789582010.9765,14813,socks5,45.74.31.42:14813,true,9213.4718894958,1538,1751,46.761933718455,45.74.31.42
true,1789581320.3911,elite,8872.4391640357,1789549524.4443,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789547946,1789582010.9386,11763,socks5,45.74.31.22:11763,true,3204.2872905731,106,182,36.805555555556,45.74.31.22
true,1789582010.8923,elite,6257.9775393009,1789535215.2434,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533711,1789582010.8923,12361,socks5,45.74.31.41:12361,true,3826.4791965485,320,271,54.14551607445,45.74.31.41
true,1789581894.6502,elite,5708.8775599444,1789463356.3174,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789462169,1789582010.8289,11273,socks5,45.74.31.22:11273,true,6493.2522773743,405,884,31.419705197828,45.74.31.22
true,1789582008.6487,elite,5099.9413969793,1789460276.2856,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789457098,1789582010.818,29014,socks5,45.74.31.47:29014,true,2750.0207424164,718,886,44.763092269327,45.74.31.47
true,1789581821.8667,elite,1241.1684082937,1776078798.4475,"AS46562 Performive LLC",PERFORMIVE,"Los Angeles","North America",NA,"United States",US,,true,"Performive LLC",34.0549,-118.243,false,"Performive LLC",true,California,success,America/Los_Angeles,90009,1789475858,1789582010.7688,4145,socks5,104.37.135.145:4145,true,1992.9974079132,74784,74795,49.996323013257,104.37.135.145
true,1789582010.7452,elite,2248.9066979308,1710542753.2722,"AS139879 Galaxy Broadband",GALAXY-AS-AP,Karachi,Asia,AS,Pakistan,PK,,false,"Galaxy Broadband (pvt.) Ltd.",24.9239,67.1423,false,Clickbb,true,Sindh,success,Asia/Karachi,75290,1789512566,1789582010.7452,1081,socks4,103.146.137.69:1081,true,628.20291519165,24864,700693,3.4268844487752,103.146.137.69
true,1789582010.6457,elite,6959.7611605842,1789465071.3961,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789464762,1789582010.6457,6644,socks5,45.74.31.25:6644,true,17607.20205307,643,862,42.724252491694,45.74.31.25
true,1789581946.0767,elite,11618.429554445,1788725111.0866,"AS57568 ARVANCLOUD GLOBAL TECHNOLOGIES L.L.C",TR_Arvancloud,"Frankfurt am Main",Europe,EU,Germany,DE,,true,"Arvancloud Global Technologies L.L.C",50.1109,8.68213,false,"Arvancloud Global Technologies L.L.C",true,Hesse,success,Europe/Berlin,60313,1789328676,1789582010.5983,1121,http,185.204.170.179:1121,false,7975.0046730042,752,3480,17.769376181474,185.204.170.179
true,1789581630.936,elite,5717.1174189624,1789543811.3484,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789541375,1789582010.5403,11038,socks5,45.74.31.22:11038,true,11590.317249298,85,275,23.611111111111,45.74.31.22
true,1789582014.1048,elite,2245.0376218443,1696967976.5972,"AS1820 WNET TELECOM USA Corp.",WNET,Kyiv,Europe,EU,Ukraine,UA,,false,"WNET TELECOM USA Corp.",50.458,30.5303,false,LoadMe,true,"Kyiv City",success,Europe/Kyiv,01001,1789172694,1789582010.5328,5678,socks4,80.92.227.185:5678,true,7318.9442157745,259828,1029139,20.157847330459,80.92.227.185
true,1789581364.3634,elite,8211.2297056806,1789503978.5854,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789501460,1789582010.4784,16772,socks5,45.74.31.42:16772,true,9653.0530452728,734,373,66.305329719964,45.74.31.42
true,1789582010.4073,elite,7234.7221235641,1787586489.0943,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789060419,1789582010.4073,8797,socks5,45.74.31.30:8797,true,2931.7317008972,1631,7470,17.921107570597,45.74.31.30
true,1789582010.4015,transparent,4133.3497862275,1786764964.5049,"AS24863 Link Egypt (Link.NET)",LINKdotNET-AS,Cairo,Africa,AF,Egypt,EG,,false,"LINKdotNET AS number",30.0507,31.2489,false,"Link Egypt (Link.NET)",true,"Cairo Governorate",success,Africa/Cairo,,1789182372,1789582010.4015,1976,http,41.128.77.76:1976,false,267.16113090515,13310,16295,44.958621854416,41.128.77.76
true,1789582010.3825,elite,6380.7675824108,1789536688.1104,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533712,1789582010.3825,4940,socks5,45.74.31.40:4940,true,12071.86627388,332,241,57.940663176265,45.74.31.40
true,1789582010.3648,transparent,10951.635581632,1767113916.6245,"AS36236 NetActuate, Inc",NETACTUATE,Miami,"North America",NA,"United States",US,,true,"NetActuate, Inc",25.7701,-80.1928,false,"Host Virtual, Inc",true,Florida,success,America/New_York,33102,1789492514,1789582010.3648,3128,http,192.73.243.98:3128,true,17799.849271774,40104,266083,13.097878094106,192.73.243.98
true,1789581782.9603,transparent,8564.0728310652,1744129628.7345,"AS8075 Microsoft Corporation",MICROSOFT-CORP-MSN-AS-BLOCK,Chennai,Asia,AS,India,IN,,true,"Microsoft Corporation",13.081185,80.27178,false,"Microsoft Azure Cloud (southindia)",true,"Tamil Nadu",success,Asia/Kolkata,600001,1789496916,1789582010.3319,80,http,52.140.40.92:80,false,11488.602161407,139958,421313,24.935904402686,52.140.40.92
true,1789582010.3152,elite,8984.3516026014,1789574295.4604,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789573729,1789582010.3152,8063,socks5,45.74.31.22:8063,true,14234.707593918,81,24,77.142857142857,45.74.31.22
true,1789582010.302,elite,2925.4290668332,1789558964.1304,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789557051,1789582010.302,11191,socks5,45.74.31.25:11191,true,11788.279056549,98,135,42.06008583691,45.74.31.25
true,1789581830.3114,elite,12223.26004392,1785514953.4525,"AS24940 Hetzner Online GmbH",HETZNER-AS,"Frankfurt Am Main",Europe,EU,Germany,DE,,true,"Hetzner Online AG",50.094,8.4971,false,"Hetzner Online AG",true,Hesse,success,Europe/Berlin,65931,1789144465,1789582010.2162,9092,socks5,91.107.243.254:9092,true,9070.3790187836,11895,51631,18.724616692378,91.107.243.254
true,1789581863.5826,transparent,7347.1490716656,1736435094.7459,"AS8452 TE-AS",TE-AS,Cairo,Africa,AF,Egypt,EG,,false,"TE Data",30.0507,31.2489,false,,true,"Cairo Governorate",success,Africa/Cairo,,1789382539,1789582010.1962,1981,http,41.33.89.100:1981,false,7499.1979598999,32104,275094,10.450588871021,41.33.89.100
true,1789582010.0946,transparent,6275.7405979818,1786325935.795,"AS153582 PT INFINITY GLOBAL DATA NUSANTARA",IDNIC-INFINITY-GLOBAL-ID,Probolinggo,Asia,AS,Indonesia,ID,,false,"PT INFINITY GLOBAL DATA NUSANTARA",-7.8557,113.1703,false,"Indonesia Network Information Center",true,"East Java",success,Asia/Jakarta,67282,1789347457,1789582010.0946,8080,http,163.61.55.119:8080,false,3879.8930644989,6978,20970,24.967797337913,163.61.55.119
true,1789581826.8456,elite,11966.362818496,1788293427.1619,"AS200628 BGO Cloud OOD",BGO-Cloud,Sofia,Europe,EU,Bulgaria,BG,,true,"BGO Cloud OOD",42.6977,23.3219,false,"BGO Cloud OOD",true,Sofia-Capital,success,Europe/Sofia,1000,1789500169,1789582010.0027,3128,http,78.142.61.74:3128,true,13226.770877838,5322,5786,47.911415196255,78.142.61.74
true,1789582009.9891,elite,7709.6299330393,1789568805.0509,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789565810,1789582009.9891,11616,socks5,45.74.31.25:11616,true,2159.5480442047,66,54,55,45.74.31.25
true,1789581341.7871,elite,6216.6181909504,1789557102.5594,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789554829,1789582009.9881,15828,socks5,45.74.31.22:15828,true,17777.143239975,134,132,50.375939849624,45.74.31.22
true,1789582009.9199,elite,6309.6091664595,1789534159.1597,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789533892,1789582009.9199,4170,socks5,45.74.31.22:4170,true,7109.1842651367,173,290,37.365010799136,45.74.31.22
true,1789582009.8957,elite,4644.7893019264,1789391346.684,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789389197,1789582009.8957,32655,socks5,45.74.31.42:32655,true,3399.7919559479,1411,1227,53.487490523124,45.74.31.42
true,1789581747.892,elite,1123.0215078774,1776081617.3701,"AS46562 Performive LLC",PERFORMIVE,Atlanta,"North America",NA,"United States",US,,true,"Performive LLC",33.7488,-84.3877,false,"Performive LLC",true,Georgia,success,America/New_York,30302,1789386405,1789582009.8852,19404,socks5,192.111.139.163:19404,true,889.06669616699,96043,82387,53.826710754918,192.111.139.163
true,1789581245.8435,elite,8284.9214406821,1787815157.4458,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,"Hong Kong",Asia,AS,"Hong Kong",HK,,true,"Alibaba (US) Technology Co., Ltd.",22.3193,114.169,false,"Alibaba.com LLC",true,Kowloon,success,Asia/Hong_Kong,999077,1789023508,1789582009.8793,1011,socks5,47.82.90.233:1011,true,4821.6471672058,12048,18611,39.296780716918,47.82.90.233
true,1789582009.8742,elite,8791.696806334,1789102440.7862,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789100045,1789582009.8742,4444,socks5,45.74.31.41:4444,true,9085.7222080231,3164,3809,45.375017926287,45.74.31.41
true,1789582009.8737,elite,8188.0443476562,1788956241.1521,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789558278,1789582009.8737,4344,socks5,45.74.31.42:4344,true,4735.6991767883,3305,5807,36.270851624232,45.74.31.42
true,1789582009.8604,elite,6490.4505063441,1789173154.0016,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789169332,1789582009.8604,14944,socks5,45.74.31.42:14944,true,5577.9762268066,2067,3179,39.401448722836,45.74.31.42
true,1789581868.0642,elite,5419.3823072645,1789436671.9957,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789435916,1789582009.8521,10744,socks5,45.74.31.41:10744,true,2422.1370220184,786,1002,43.959731543624,45.74.31.41
true,1789582009.8162,elite,5307.5888342672,1789543719.7123,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789541378,1789582009.8162,10084,socks5,45.74.31.22:10084,true,13951.902389526,154,232,39.896373056995,45.74.31.22
true,1789549615.1047,elite,685.11237462011,1787508122.0282,"AS213230 Hetzner Online GmbH",HETZNER-CLOUD2-AS,Ashburn,"North America",NA,"United States",US,,true,"Hetzner Online GmbH",39.0469,-77.4903,false,"Hetzner Online GmbH",true,Virginia,success,America/New_York,20149,1789005904,1789582009.7603,1080,socks5,5.161.115.244:1080,true,626.98769569397,1814,3538,33.893871449925,5.161.115.244
true,1789582009.7525,elite,8064.6288193475,1789214436.8207,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789212751,1789582009.7525,5865,socks5,45.74.31.25:5865,true,15762.317895889,1219,2864,29.855498408033,45.74.31.25
true,1789582009.7022,elite,8788.0338649019,1789113841.4119,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789111725,1789582009.7022,34238,socks5,45.74.31.30:34238,true,3146.194934845,1856,3427,35.131554041264,45.74.31.30
true,1789582009.6402,elite,9315.4691293137,1789321791.8304,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789321005,1789582009.6402,7475,socks5,45.74.31.30:7475,true,11457.091331482,1558,1936,44.590726960504,45.74.31.30
true,1789582009.6244,transparent,6923.3250938436,1789442850.1564,"AS36909 Habari Node Public Limited",HABARI-CO-TZ-AS,Arusha,Africa,AF,Tanzania,TZ,,false,"Habari Node Ltd",-3.3691,36.686,false,"Habari Core",false,Arusha,success,Africa/Dar_es_Salaam,,1789439567,1789582009.6244,8080,http,41.220.128.210:8080,false,14999.356031418,186,774,19.375,41.220.128.210
true,1789581515.3014,elite,7769.5623864519,1789576684.2201,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789573727,1789582009.623,11953,socks5,45.74.31.22:11953,true,4779.9787521362,47,16,74.603174603175,45.74.31.22
true,1789580966.2404,elite,6875.2349793969,1789260800.5451,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789259931,1789582009.5956,17038,socks5,45.74.31.41:17038,true,8304.034948349,1033,1874,35.534915720674,45.74.31.41
true,1789582009.594,elite,5010.7643035993,1789526030.3945,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789524423,1789582009.594,7871,socks5,45.74.31.30:7871,true,1246.2229728699,365,274,57.120500782473,45.74.31.30
true,1789581833.1072,elite,4986.5937945788,1750610170.6406,"AS141124 Dinas Komunikasi dan Informatika Kota Makassar",IDNIC-MAKASSARKOTA-AS-ID,Makassar,Asia,AS,Indonesia,ID,,false,"Dinas Komunikasi dan Informatika Kota Makassar",-5.14574,119.438,false,"Dinas Komunikasi dan Informatika Kota Makassar",true,"South Sulawesi",success,Asia/Makassar,,1789401001,1789582009.5927,80,http,103.151.20.131:80,false,15395.918607712,162335,112275,59.114744546812,103.151.20.131
true,1789581422.8776,elite,6837.3362316805,1789525788.4074,"AS219326 SULAVI LTD",SULAVIL,Eygelshoven,Europe,EU,"The Netherlands",NL,,true,"Secure Internet LLC",50.8933,6.05805,false,"Internet Security - AU",true,Limburg,success,Europe/Amsterdam,6471,1789522524,1789582009.5559,16762,socks5,45.74.31.42:16762,true,1609.2104911804,170,342,33.203125,45.74.31.42
true,1789567292.0395,transparent,1012.9187534878,1786813761.4295,"AS263703 VIGINET C.A","VIGINET C.A","San Carlos del Zulia","South America",SA,Venezuela,VE,,false,"Viginet C.A",9.00098,-71.9268,false,,true,Zulia,success,America/Caracas,,1789230317,1789582009.5316,999,http,190.97.236.129:999,true,1525.6669521332,43269,1432,96.796492248496,190.97.236.129
